name,address,city,state,zip_code,phone,website,email,rating,review_count,categories,description,source,source_url
AMERICAN SAFETY CASUALTY INSURANCE COMPANY,,,CA,,,,,,,NAIC: 39969,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
AMERICAN SECURITY INSURANCE COMPANY,,,CA,,,,,,,NAIC: 42978,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
AMERICAN SPECIALTY HEALTH INSURANCE COMPANY,,,CA,,,,,,,NAIC: 84697,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
AMERICAN STATES INSURANCE COMPANY,,,CA,,,,,,,NAIC: 19704,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
AMERICAN STATES INSURANCE COMPANY OF TEXAS,,,CA,,,,,,,NAIC: 19712,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
AMERICAN STATES PREFERRED INSURANCE COMPANY,,,CA,,,,,,,NAIC: 37214,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
AMERICAN STERLING INSURANCE COMPANY,,,CA,,,,,,,NAIC: 40800,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
AMERICAN SURETY COMPANY,,,CA,,,,,,,NAIC: 31380,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
AMERICAN UNITED LIFE INSURANCE COMPANY,,,CA,,,,,,,NAIC: 60895,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
AMERICAN ZURICH INSURANCE COMPANY,,,CA,,,,,,,NAIC: 40142,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
AMERICAN-AMICABLE LIFE INSURANCE COMPANY OF TEXAS,,,CA,,,,,,,NAIC: 68594,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
AMERICAS INSURANCE COMPANY,,,CA,,,,,,,NAIC: 27898,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
AMERICO FINANCIAL LIFE AND ANNUITY INSURANCE COMPANY,,,CA,,,,,,,NAIC: 61999,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
AMERIN GUARANTY CORPORATION,,,CA,,,,,,,NAIC: 30872,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
AMERISURE MUTUAL INSURANCE COMPANY,,,CA,,,,,,,NAIC: 23396,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
AMERITAS LIFE INSURANCE CORP.,,,CA,,,,,,,NAIC: 61301,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
AMEX ASSURANCE COMPANY,,,CA,,,,,,,NAIC: 27928,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
AMGUARD INSURANCE COMPANY,,,CA,,,,,,,NAIC: 42390,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
AMICA LIFE INSURANCE COMPANY,,,CA,,,,,,,NAIC: 72222,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
AMICA MUTUAL INSURANCE COMPANY,,,CA,,,,,,,NAIC: 19976,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
ANCHOR GENERAL INSURANCE COMPANY,,,CA,,,,,,,NAIC: 40010,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
ANNUITY INVESTORS LIFE INSURANCE COMPANY,,,CA,,,,,,,NAIC: 93661,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
ANTHEM ALLIANCE HEALTH INSURANCE COMPANY,,,CA,,,,,,,NAIC: 85286,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
ANTHEM BLUE CROSS LIFE AND HEALTH INSURANCE COMPANY,,,CA,,,,,,,NAIC: 62825,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
ANTHEM LIFE INSURANCE COMPANY,,,CA,,,,,,,NAIC: 61069,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
ARAG INSURANCE COMPANY,,,CA,,,,,,,NAIC: 34738,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
ARCH INDEMNITY INSURANCE COMPANY,,,CA,,,,,,,NAIC: 30830,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
ARCH INSURANCE COMPANY,,,CA,,,,,,,NAIC: 11150,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
ARCH REINSURANCE COMPANY,,,CA,,,,,,,NAIC: 10348,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
ARGONAUT GREAT CENTRAL INSURANCE COMPANY,,,CA,,,,,,,NAIC: 19860,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
ARGONAUT INSURANCE COMPANY,,,CA,,,,,,,NAIC: 19801,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
ARGONAUT-MIDWEST INSURANCE COMPANY,,,CA,,,,,,,NAIC: 19828,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
ARGONAUT-SOUTHWEST INSURANCE COMPANY,,,CA,,,,,,,NAIC: 19844,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
ARMED FORCES INSURANCE EXCHANGE,,,CA,,,,,,,NAIC: 41459,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
ARMOR ASSURANCE COMPANY,,,CA,,,,,,,NAIC: 10632,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
ARROWOOD INDEMNITY COMPANY,,,CA,,,,,,,NAIC: 24678,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
ASSOCIATED INDEMNITY CORPORATION,,,CA,,,,,,,NAIC: 21865,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
ASSOCIATED INTERNATIONAL INSURANCE COMPANY,,,CA,,,,,,,NAIC: 27189,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
ASSURANCE COMPANY OF AMERICA,,,CA,,,,,,,NAIC: 19305,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
ASSURED GUARANTY CORP.,,,CA,,,,,,,NAIC: 30180,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
ASSURITY LIFE INSURANCE COMPANY,,,CA,,,,,,,NAIC: 71439,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
ATHENA ASSURANCE COMPANY,,,CA,,,,,,,NAIC: 41769,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
ATLANTA INTERNATIONAL INSURANCE COMPANY,,,CA,,,,,,,NAIC: 20931,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
ATLANTIC INSURANCE COMPANY,,,CA,,,,,,,NAIC: 22209,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
ATLANTIC MUTUAL INSURANCE COMPANY,,,CA,,,,,,,NAIC: 19895,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
ATLANTIC SPECIALTY INSURANCE COMPANY,,,CA,,,,,,,NAIC: 27154,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
"ATRADIUS TRADE CREDIT INSURANCE, INC.",,,CA,,,,,,,NAIC: 25422,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
AURORA NATIONAL LIFE ASSURANCE COMPANY,,,CA,,,,,,,NAIC: 61182,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
AUTO CLUB LIFE INSURANCE COMPANY,,,CA,,,,,,,NAIC: 84522,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
AUTOMOBILE CLUB OF SOUTHERN CALIFORNIA LIFE INSURANCE COMPANY,,,CA,,,,,,,NAIC: 60256,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
AUTOONE INSURANCE COMPANY,,,CA,,,,,,,NAIC: 34460,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
AVEMCO INSURANCE COMPANY,,,CA,,,,,,,NAIC: 10367,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
AVIVA LIFE AND ANNUITY COMPANY,,,CA,,,,,,,NAIC: 61689,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
AXA ART INSURANCE CORPORATION,,,CA,,,,,,,NAIC: 29530,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
AXA CORPORATE SOLUTIONS LIFE REINSURANCE COMPANY,,,CA,,,,,,,NAIC: 68365,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
AXA EQUITABLE LIFE AND ANNUITY COMPANY,,,CA,,,,,,,NAIC: 62880,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
AXA EQUITABLE LIFE INSURANCE COMPANY,,,CA,,,,,,,NAIC: 62944,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
AXA INSURANCE COMPANY,,,CA,,,,,,,NAIC: 33022,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
AXA RE PROPERTY AND CASUALTY INSURANCE COMPANY,,,CA,,,,,,,NAIC: 16187,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
AXIS INSURANCE COMPANY,,,CA,,,,,,,NAIC: 37273,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
AXIS REINSURANCE COMPANY,,,CA,,,,,,,NAIC: 20370,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
BALBOA INSURANCE COMPANY,,,CA,,,,,,,NAIC: 24813,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
BALBOA LIFE INSURANCE COMPANY,,,CA,,,,,,,NAIC: 68160,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
BALTIMORE LIFE INSURANCE COMPANY (THE),,,CA,,,,,,,NAIC: 61212,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
"BANCINSURE, INC.",,,CA,,,,,,,NAIC: 18538,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
BANKERS INSURANCE COMPANY,,,CA,,,,,,,NAIC: 33162,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
BANKERS LIFE AND CASUALTY COMPANY,,,CA,,,,,,,NAIC: 61263,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
BANKERS STANDARD INSURANCE COMPANY,,,CA,,,,,,,NAIC: 18279,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
BANNER LIFE INSURANCE COMPANY,,,CA,,,,,,,NAIC: 94250,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
BAPTIST LIFE ASSOCIATION,,,CA,,,,,,,NAIC: 57223,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
BAR PLAN MUTUAL INSURANCE COMPANY (THE),,,CA,,,,,,,NAIC: 29513,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
BCS INSURANCE COMPANY,,,CA,,,,,,,NAIC: 38245,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
BCS LIFE INSURANCE COMPANY,,,CA,,,,,,,NAIC: 80985,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
"BEAZLEY INSURANCE COMPANY, INC.",,,CA,,,,,,,NAIC: 37540,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
BENCHMARK INSURANCE COMPANY,,,CA,,,,,,,NAIC: 41394,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
BENEFICIAL LIFE INSURANCE COMPANY,,,CA,,,,,,,NAIC: 61395,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
BERKLEY INSURANCE COMPANY,,,CA,,,,,,,NAIC: 32603,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
BERKLEY LIFE AND HEALTH INSURANCE COMPANY,,,CA,,,,,,,NAIC: 64890,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
BERKLEY REGIONAL INSURANCE COMPANY,,,CA,,,,,,,NAIC: 29580,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
BERKSHIRE HATHAWAY ASSURANCE CORPORATION,,,CA,,,,,,,NAIC: 13070,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
BERKSHIRE HATHAWAY LIFE INSURANCE COMPANY OF NEBRASKA,,,CA,,,,,,,NAIC: 62345,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
BERKSHIRE LIFE INSURANCE COMPANY OF AMERICA,,,CA,,,,,,,NAIC: 71714,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
BEST LIFE AND HEALTH INSURANCE COMPANY,,,CA,,,,,,,NAIC: 90638,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
BITUMINOUS CASUALTY CORPORATION,,,CA,,,,,,,NAIC: 20095,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
BITUMINOUS FIRE AND MARINE INSURANCE COMPANY,,,CA,,,,,,,NAIC: 20109,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
BLUE RIDGE INSURANCE COMPANY,,,CA,,,,,,,NAIC: 24503,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
BLUE SHIELD OF CALIFORNIA LIFE & HEALTH INSURANCE COMPANY,,,CA,,,,,,,NAIC: 61557,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
BOND SAFEGUARD INSURANCE COMPANY,,,CA,,,,,,,NAIC: 27081,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
BOSTON MUTUAL LIFE INSURANCE COMPANY,,,CA,,,,,,,NAIC: 61476,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
BROKERS NATIONAL LIFE ASSURANCE COMPANY,,,CA,,,,,,,NAIC: 74900,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
BROTHERHOOD MUTUAL INSURANCE COMPANY,,,CA,,,,,,,NAIC: 13528,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
BUSINESS ALLIANCE INSURANCE COMPANY,,,CA,,,,,,,NAIC: 10830,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
C.M. LIFE INSURANCE COMPANY,,,CA,,,,,,,NAIC: 93432,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
C.P.A. INSURANCE COMPANY,,,CA,,,,,,,NAIC: 30082,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
CALIFORNIA AUTOMOBILE INSURANCE COMPANY,,,CA,,,,,,,NAIC: 38342,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
CALIFORNIA CAPITAL INSURANCE COMPANY,,,CA,,,,,,,NAIC: 13544,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
CALIFORNIA CASUALTY & FIRE INSURANCE COMPANY,,,CA,,,,,,,NAIC: 27464,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
CALIFORNIA CASUALTY COMPENSATION INSURANCE COMPANY,,,CA,,,,,,,NAIC: 10063,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
CALIFORNIA CASUALTY GENERAL INSURANCE COMPANY OF OREGON,,,CA,,,,,,,NAIC: 35955,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
CALIFORNIA CASUALTY INDEMNITY EXCHANGE (THE),,,CA,,,,,,,NAIC: 20117,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
CALIFORNIA CASUALTY INSURANCE COMPANY,,,CA,,,,,,,NAIC: 20125,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
"CALIFORNIA GENERAL UNDERWRITERS INSURANCE COMPANY, INC.",,,CA,,,,,,,NAIC: 31046,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
CALIFORNIA INSURANCE COMPANY,,,CA,,,,,,,NAIC: 38865,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
CALIFORNIA MUTUAL INSURANCE COMPANY,,,CA,,,,,,,NAIC: 27480,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
CALIFORNIA STATE AUTOMOBILE ASSOCIATION INTER-INSURANCE BUREAU,,,CA,,,,,,,NAIC: 15539,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
CAMDEN FIRE INSURANCE ASSOCIATION (THE),,,CA,,,,,,,NAIC: 21946,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
CAMICO MUTUAL INSURANCE COMPANY,,,CA,,,,,,,NAIC: 36340,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
CANADA LIFE ASSURANCE COMPANY (THE),,,CA,,,,,,,NAIC: 80659,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
CANADA LIFE INSURANCE COMPANY OF AMERICA,,,CA,,,,,,,NAIC: 81060,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
CANAL INSURANCE COMPANY,,,CA,,,,,,,NAIC: 10464,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
CAPITAL MARKETS ASSURANCE CORPORATION,,,CA,,,,,,,NAIC: 20877,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
CAPITOL INDEMNITY CORPORATION,,,CA,,,,,,,NAIC: 10472,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
CAPITOL LIFE INSURANCE COMPANY (THE),,,CA,,,,,,,NAIC: 61581,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
CARDIF LIFE INSURANCE COMPANY,,,CA,,,,,,,NAIC: 71455,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
CARDIF PROPERTY AND CASUALTY INSURANCE COMPANY,,,CA,,,,,,,NAIC: 21075,,CDI Admitted Insurers,https://www.insurance.ca.gov/0250-insurers/0300-insurers/0100-applications/upload/AdmittedInsurers.pdf
